[this,2.6020599913279625
[tm],4.851937464544562
[to,4.851937464544562
[we,4.851937464544562
[weak],2.6020599913279625
[which,4.851937464544562
[why,4.851937464544562
[with,4.851937464544562
[women],2.6020599913279625
[wonderful,4.851937464544562
[writing,2.6020599913279625
[you,2.6020599913279625
],52.233946846833824
]C,2.6020599913279625
]The,2.6020599913279625
]are,2.6020599913279625
]current,2.6020599913279625
]has,2.6020599913279625
]mangoecsumdedu,2.6020599913279625
]shouldnt,2.6020599913279625
]tovemangoe,2.6020599913279625
_,78.7224519261447
_Acts,2.6020599913279625
_Amok_,2.6020599913279625
_Anglican_,2.6020599913279625
_Atheism,2.6020599913279625
_Back,2.6020599913279625
_Beliefs_,2.6020599913279625
_Book,5.204119982655925
_Congressional,2.6020599913279625
_Free,5.204119982655925
_Gravitation_,2.6020599913279625
_Homo_,2.6020599913279625
_I_,7.2779061968168435
_In,4.851937464544562
_Islam_,2.6020599913279625
_Jurrasic_Park_,2.6020599913279625
_Lila_,2.6020599913279625
_Mans,2.6020599913279625
_Mohammad,2.6020599913279625
_Muhammad,2.6020599913279625
_Pink_Unicorns_,2.6020599913279625
_Satanic,2.6020599913279625
_Societally_,14.0
_TSV_,4.851937464544562
_The,33.64325981788721
_The_Transcedental_Temptation_,2.6020599913279625
_The_Wholly_Babble_the_Users_Guide_to_Invisible_,2.6020599913279625
__,31.308532155884112
__L__,2.6020599913279625
___,42.167086831528934
____,16.10720996964787
_____,20.70926996097583
_______,12.347951681866121
________,13.806179973983888
________________________________,2.6020599913279625
________________________________________________________,2.6020599913279625
__o,17.12780988292749
_accept_,8.8164799306237
_acceptable_,14.0
_after_,2.6020599913279625
_all_,4.851937464544562
_always_,2.6020599913279625
_am_,2.6020599913279625
_and_,2.6020599913279625
_any_,4.851937464544562
_anything_,4.851937464544562
_applicability_,2.6020599913279625
_are_,8.8164799306237
_as,12.347951681866121
_assumption_,4.851937464544562
_bad_,6.903089986991944
_because_,2.6020599913279625
_behavior_,14.0
_behaviors_,2.6020599913279625
_believe_,4.851937464544562
_blindly_,10.40823996531185
_brains,2.6020599913279625
_by_defending_myself_against_the_Jew_I_am_,2.6020599913279625
_call_,2.6020599913279625
_can_,2.6020599913279625
_cant_,2.6020599913279625
_chemist_,2.6020599913279625
_claims_,4.851937464544562
_consider_,2.6020599913279625
_correct_,2.6020599913279625
_could_,4.851937464544562
_decision_,2.6020599913279625
_defined_,5.204119982655925
_democracy_,2.6020599913279625
_did_,2.6020599913279625
_didnt_,2.6020599913279625
_distribution_,2.6020599913279625
_do_,6.903089986991944
_does_,2.6020599913279625
_empire_,2.6020599913279625
_enforcement_,2.6020599913279625
_enforcible_,2.6020599913279625
_everyone_,2.6020599913279625
_evidence_,2.6020599913279625
_exactly_,2.6020599913279625
_for,2.6020599913279625
_fun_,2.6020599913279625
_given_,2.6020599913279625
_goal_,2.6020599913279625
_government_,2.6020599913279625
_hard_,11.505149978319906
_has_,2.6020599913279625
_hated_,2.6020599913279625
_him_,10.6246936830415
_in,14.8745711562581
_includes_,2.6020599913279625
_including_,2.6020599913279625
_insinuating_,2.6020599913279625
_invests_,2.6020599913279625
_is_,17.12780988292749
_itself_,2.6020599913279625
_killed_,2.6020599913279625
_know_,10.6246936830415
_knowledge_,2.6020599913279625
_knowledgeable,2.6020599913279625
_knowledgeable_,2.6020599913279625
_lack,2.6020599913279625
_law_,2.6020599913279625
_least_,2.6020599913279625
_lends_,2.6020599913279625
_little_,2.6020599913279625
_logically_,2.6020599913279625
_may_,5.204119982655925
_millions_,2.6020599913279625
_must_,12.347951681866121
_my_,2.6020599913279625
_naive_,2.6020599913279625
_necessarily_,4.851937464544562
_need_,2.6020599913279625
_never_,10.6246936830415
_no_,4.851937464544562
_not_,31.085977102852723
_on_coins_,2.6020599913279625
_one,2.6020599913279625
_one_of_which_,2.6020599913279625
_only_,2.6020599913279625
_our_,2.6020599913279625
_outside_,2.6020599913279625
_over,2.6020599913279625
_peacably_,2.6020599913279625
_people_stop_just_talking_,2.6020599913279625
_personal_,2.6020599913279625
_physics_?,2.6020599913279625
_plausible_,2.6020599913279625
_positive_,2.6020599913279625
_possibility_,2.6020599913279625
_precise_,2.6020599913279625
_prima,2.6020599913279625
_publishing_,2.6020599913279625
_read_,2.6020599913279625
_reading_,2.6020599913279625
_real_,8.8164799306237
_real_god_,2.6020599913279625
_really_,2.6020599913279625
_reason_,2.6020599913279625
_refutation_,4.851937464544562
_reject_,6.903089986991944
_rejects_,2.6020599913279625
_religion_,2.6020599913279625
_right_,2.6020599913279625
_seemed,2.6020599913279625
_should_,2.6020599913279625
_simple,2.6020599913279625
_solely_,2.6020599913279625
_some_,2.6020599913279625
_something_,2.6020599913279625
_talk_,2.6020599913279625
_that_,2.6020599913279625
_their_,2.6020599913279625
_us_,2.6020599913279625
_very_,8.8164799306237
_want_,2.6020599913279625
_wants_,2.6020599913279625
_was_,2.6020599913279625
_waving,2.6020599913279625
_were_,2.6020599913279625
_what_,2.6020599913279625
_which,2.6020599913279625
_whines_,2.6020599913279625
_whole_,2.6020599913279625
_with,2.6020599913279625
_writing_,2.6020599913279625
_wrong_,2.6020599913279625
_you_,8.8164799306237
_your_,6.903089986991944
_youre_,2.6020599913279625
_yourself_,4.851937464544562
_youve_,2.6020599913279625
a,249.95228524324997
a137490cctutfi,10.6246936830415
a137490lehtoricctutfi,12.347951681866121
aa,49.50168649209063
aam,2.6020599913279625
aarguing,2.6020599913279625
aaronminsteryorkacuk,12.7496324196498
abandoned,2.6020599913279625
abberation,5.204119982655925
abbreviations,4.851937464544562
abducted,7.2779061968168435
abhor,4.851937464544562
abhorrences,2.6020599913279625
abhorrent,4.851937464544562
abilities,10.6246936830415
abilities?,2.6020599913279625
ability,47.52996029484928
abiliy,2.6020599913279625
abiogenesis,4.851937464544562
able,81.4522743236811
abnormal,2.6020599913279625
aboard,7.2779061968168435
abolished,7.2779061968168435
abolishment,2.6020599913279625
abord??,2.6020599913279625
abort,2.6020599913279625
abortion,38.06179973983887
abortion?,2.6020599913279625
abortions,6.903089986991944
abound,2.6020599913279625
about,264.6368493598799
about?,24.202064923838343
above,124.03006862288353
above?,6.903089986991944
above_,10.6246936830415
abrogated,5.204119982655925
abrogating,2.6020599913279625
abrogator,2.6020599913279625
abruptly,6.903089986991944
absence,25.048052885591495
absent,7.2779061968168435
absolute,69.95216456743411
absolutely,35.89534804190396
absoluteness,2.6020599913279625
absolutes,25.4992648392996
absolutism,4.851937464544562
absolutist,6.903089986991944
absorb,4.851937464544562
absorbed,7.2779061968168435
abstacted,2.6020599913279625
abstinence,6.903089986991944
abstract,17.12780988292749
abstractions,2.6020599913279625
abstruse,4.851937464544562
absurd,51.64283382038338
absurdities,25.904980919043936
absurdity,2.6020599913279625
abundance,4.851937464544562
abundantly,4.851937464544562
abuse,12.347951681866121
abuseheaping,2.6020599913279625
abuses,4.851937464544562
abusing,2.6020599913279625
abusive,7.8061799739838875
ac,2.6020599913279625
acceding,2.6020599913279625
accept,111.42812702351559
accept?,2.6020599913279625
acceptable,54.18539921951662
acceptable?,12.347951681866121
acceptance,16.0
accepted,57.07892159095005
accepting,14.405943628843808
accepts,7.2779061968168435
access,29.868353172332995
accessible,4.851937464544562
accessories,2.6020599913279625
accident,14.405943628843808
accidental,8.8164799306237
accidentally,2.6020599913279625
accidently,4.851937464544562
accidents,6.903089986991944
accompanied,8.8164799306237
accompanying,2.6020599913279625
accomplish,2.6020599913279625
accomplished,8.8164799306237
accomplishment,2.6020599913279625
accomplishments,4.851937464544562
accor,6.903089986991944
accordance,8.8164799306237
according,63.48107657061786
accordingly,2.6020599913279625
account,48.98352762916157
accountability,2.6020599913279625
accountable,8.8164799306237
accounted,4.851937464544562
accounts,12.347951681866121
accpets,2.6020599913279625
accredited,2.6020599913279625
accumulate,6.903089986991944
accuracy,12.347951681866121
accurate,32.04119982655925
accurately,20.478670320170906
accusation,9.204119982655925
accusations,4.851937464544562
accuse,19.030899869919434
accused,19.030899869919434
accusing,16.9995098928664
aceitunas,2.6020599913279625
ached,2.6020599913279625
acheived,2.6020599913279625
achieve,16.0
achieve?,2.6020599913279625
achieved,4.851937464544562
achievement,4.851937464544562
achieving,2.6020599913279625
acid,12.347951681866121
ack,2.6020599913279625
acknowedged,2.6020599913279625
acknowledge,14.405943628843808
acknowledged,4.851937464544562
acknowledgement?,2.6020599913279625
acknowledges,2.6020599913279625
acknowledging,2.6020599913279625
acne,4.851937464544562
acoopermacalstredu,24.177982191107674
acoopermacccmacalstredu,32.774013429564484
acquaintace,4.851937464544562
acquaintance,6.903089986991944
acquaintances,2.6020599913279625
acquire,8.8164799306237
acquired,11.020599913279625
acquired?,2.6020599913279625
acquittal,2.6020599913279625
acronym,2.6020599913279625
across,14.0
across?,4.851937464544562
act,83.10225440579475
act?,2.6020599913279625
actaully,2.6020599913279625
acted,6.903089986991944
acting,8.8164799306237
action,63.5187067380064
action?,6.903089986991944
actionguiding,2.6020599913279625
actions,88.1026253530466
actions?,4.851937464544562
activated,2.6020599913279625
active,10.6246936830415
actively,14.0
activism,2.6020599913279625
activities,48.05597746529815
activity,25.534722373220465
actor,10.6246936830415
acts,37.57207932838725
actual,21.886904891331827
actuality,2.6020599913279625
actually,114.81054478386687
acuuracy,2.6020599913279625
ad,42.81903794217553
adapt,4.851937464544562
adaptation,2.6020599913279625
adapted,7.2779061968168435
adapting,4.851937464544562
add,29.35897837491646
added,10.6246936830415
addendum,2.6020599913279625
addict,2.6020599913279625
adding,4.851937464544562
addition,29.660714673995475
additional,10.6246936830415
additions,9.204119982655925
address,29.868353172332995
addressed,8.8164799306237
addresses,20.0
addressing,2.6020599913279625
adds,11.020599913279625
adequate,4.851937464544562
adequately,12.347951681866121
adequately],2.6020599913279625
adherence,2.6020599913279625
adherent,2.6020599913279625
adherents,4.851937464544562
adhering,2.6020599913279625
adhoc,2.6020599913279625
adjective,2.6020599913279625
adjusted,2.6020599913279625
admin,6.903089986991944
administer,2.6020599913279625
administers,2.6020599913279625
administration,2.6020599913279625
administrative,2.6020599913279625
administrator,4.851937464544562
administrators,2.6020599913279625
admins,2.6020599913279625
admirable,2.6020599913279625
admiration,6.903089986991944
admire,4.851937464544562
admission,2.6020599913279625
admit,59.53594345489773
admits,4.851937464544562
admitted,8.8164799306237
admittedly,12.347951681866121
admitting,6.903089986991944
adolescents,9.703874929089125
adonai,2.6020599913279625
adoni,2.6020599913279625
adopt,5.204119982655925
adopting,2.6020599913279625
ador,2.6020599913279625
adpeterssunflowerbioindianaedu,2.6020599913279625
adult,26.0
adulteries,4.851937464544562
adultery,5.204119982655925
adultress,2.6020599913279625
adults,4.851937464544562
advance,10.6246936830415
advanced,9.204119982655925
advances,2.6020599913279625
advancing,2.6020599913279625
advantage,16.0
advantages,4.851937464544562
advent,2.6020599913279625
adventists,2.6020599913279625
adversaries,2.6020599913279625
adversary,2.6020599913279625
adverse,4.851937464544562
adversely,14.0
advice,19.030899869919434
advice?,2.6020599913279625
advised,9.703874929089125
adviser,4.851937464544562
advisors,4.851937464544562
advocacy,2.6020599913279625
advocate,8.8164799306237
advocated,2.6020599913279625
advocates,10.6246936830415
advocating,7.2779061968168435
aeons?,2.6020599913279625
aesthetic,2.6020599913279625
aesthetic?,2.6020599913279625
aesthetics,4.851937464544562
affair,6.903089986991944
affairs,12.347951681866121
affect,30.439139835231288
affected,6.903089986991944
affecting,12.347951681866121
affectionate,2.6020599913279625
affects,2.6020599913279625
affiars,2.6020599913279625
affiliation,2.6020599913279625
affilliated,2.6020599913279625
affinity,8.8164799306237
affirmation,2.6020599913279625
affirmation?,2.6020599913279625
affirmed,7.2779061968168435
afflicted,2.6020599913279625
affliction,2.6020599913279625
afford,9.204119982655925
affordable,2.6020599913279625
affrighted,2.6020599913279625
afix,2.6020599913279625
aflyin],2.6020599913279625
afoul,2.6020599913279625
afraid,20.06299615038751
after,129.76603531239832
afterlife,8.8164799306237
afterlife?,2.6020599913279625
afternoon,4.851937464544562
afterthefact,2.6020599913279625
afterthought,2.6020599913279625
afterwards,17.12780988292749
again,117.86480050590403
again?,8.8164799306237
against,141.11301091975758
agaist,2.6020599913279625
age,40.95734064034181
age?,2.6020599913279625
agency,49.844737696106016
agenda,2.6020599913279625
agent?,2.6020599913279625
agents,4.851937464544562
agernowlets,2.6020599913279625
ages,20.933989856911378
aggravated,9.204119982655925
aggressive,4.851937464544562
aggressor,2.6020599913279625
agianst,4.851937464544562
agnostic,23.386169730631426
agnosticism,20.0
agnosticismweak,2.6020599913279625
agnostics,38.691032614549265
ago,44.73408027750521
ago?,8.8164799306237
agoin,2.6020599913279625
agonizing,7.2779061968168435
agoraphobe,2.6020599913279625
agree,146.01210589902132
agreeable,2.6020599913279625
agreed,41.10263799870863
agreeing,8.8164799306237
agreement,12.7496324196498
agreementlove,2.6020599913279625
agrees,8.8164799306237
agressive,2.6020599913279625
agriculture,2.6020599913279625
agrinoenkidumiccl,15.428839878591475
agry,2.6020599913279625
agumentative,2.6020599913279625
ahead,18.0
aid,7.2779061968168435
aided,2.6020599913279625
aikennewsncsuedu,4.851937464544562
aikenunityncsuedu,2.6020599913279625
aim,6.903089986991944
aimed,8.8164799306237
aiming,2.6020599913279625
aims,2.6020599913279625
aint,21.469759616221282
air,22.340367622004624
aircraft,6.903089986991944
airforce,2.6020599913279625
airlines,2.6020599913279625
airplanes,5.204119982655925
airport,4.851937464544562
airwaves,2.6020599913279625
airwaves?,2.6020599913279625
ajrbigbirdhricom,4.851937464544562
aka,8.8164799306237
akin,6.903089986991944
al,12.347951681866121
alQanawi,2.6020599913279625
al],17.12780988292749
ala,2.6020599913279625
alaikum,12.347951681866121
alarming,4.851937464544562
albeit,6.903089986991944
alcohol,2.6020599913279625
alert,20.478670320170906
alforja,2.6020599913279625
algorithm,19.40774985817825
algorithmic,2.6020599913279625
algorithms,20.70926996097583
alia],2.6020599913279625
alien,12.347951681866121
alienated,2.6020599913279625
alienation,4.851937464544562
aliens,5.204119982655925
aliens?,2.6020599913279625
aligance,2.6020599913279625
alike,15.59077982042095
alittle,2.6020599913279625
alive,15.59077982042095
alive?,2.6020599913279625
aliveand,2.6020599913279625
all,267.37315187921
all?,14.0
allcaps,2.6020599913279625
allegation,6.903089986991944
allegations,4.851937464544562
alleged,22.83707984390332
allegedly,6.903089986991944
alleges,2.6020599913279625
allegiance,4.851937464544562
alleging,2.6020599913279625
allegory,6.903089986991944
allergic,2.6020599913279625
alliance,2.6020599913279625
allied,15.428839878591475
allies,6.903089986991944
allies?,2.6020599913279625
allinclusive,2.6020599913279625
allknowing,8.8164799306237
allout,2.6020599913279625
allow,63.5187067380064
allowable,2.6020599913279625
allowed,56.7676179316763
allowed?,2.6020599913279625
allowed|,4.851937464544562
allowing,20.478670320170906
allows,34.11106410682141
allows?,2.6020599913279625
allperfect,5.204119982655925
allpervading,2.6020599913279625
allpowerful,8.8164799306237
alltoooften,2.6020599913279625
alluded,5.204119982655925
alluding,2.6020599913279625
allwise,2.6020599913279625
ally,2.6020599913279625
almah,2.6020599913279625
almost,83.08571497391223
almost?,2.6020599913279625
alms,2.6020599913279625
alone,44.73408027750521
along,60.35316747841044
alot,11.020599913279625
aloud,2.6020599913279625
already,68.21826854207032
already?,2.6020599913279625
also,173.19948888283133
also?,2.6020599913279625
alt,2.6020599913279625
altanswers,2.6020599913279625
altar,10.6246936830415
altatheism,83.79502107321557
altatheismmoderated,14.8745711562581
altatheisms,2.6020599913279625
altatheist,2.6020599913279625
altatheisthard,2.6020599913279625
altathiesm,2.6020599913279625
altautotheism,2.6020599913279625
alter,4.851937464544562
altered,5.204119982655925
altering,6.903089986991944
alternate,14.0
alternately,2.6020599913279625
alternative,56.7676179316763
alternatives,33.979400086720375
alters,2.6020599913279625
altfanbrotherjed,2.6020599913279625
altfandanquayle,2.6020599913279625
although,63.75046978753508
altitudes,2.6020599913279625
altmessianic,4.851937464544562
altogether,10.6246936830415
altreligion,2.6020599913279625
altreligion?,2.6020599913279625
altruistic,4.851937464544562
alunatic,2.6020599913279625
alway,2.6020599913279625
always,104.41968499335772
am,175.33853905012643
amalgam,2.6020599913279625
amateur,6.903089986991944
amazed,12.7496324196498
amazes,4.851937464544562
amazing,8.8164799306237
amazingly,5.204119982655925
ambiguous,8.8164799306237
ambition,6.903089986991944
ameliorated,2.6020599913279625
amenable,7.8061799739838875
amend,8.8164799306237
amendment,5.204119982655925
american,4.851937464544562
americans,2.6020599913279625
amicable,2.6020599913279625
amino,2.6020599913279625
ammunition,4.851937464544562
ammunition?,2.6020599913279625
among,64.75069810203021
amongst,11.020599913279625
amoral,5.204119982655925
amount,32.48672772078229
amounts,6.903089986991944
ample,8.8164799306237
